ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,default payment next month
29559,200000,1,2,1,45,1,-1,0,0,0,0,-7,0
28338,200000,2,1,1,45,-1,-1,-1,-1,-1,-1,69288,0
630,200000,2,3,3,45,-1,-1,-1,-1,-1,-1,4430,0
3493,200000,1,2,1,45,0,0,0,0,0,0,200378,0
4591,200000,1,1,1,45,1,-1,-1,-2,-2,-2,0,1
9760,200000,2,3,1,45,-1,-1,0,-1,0,-1,80,1
25703,200000,2,3,0,45,-2,-2,-2,-2,-2,-2,399,0
21006,200000,1,1,2,45,0,0,0,0,0,0,14027,0
25817,200000,2,1,2,45,-1,-1,-1,-2,-2,-2,2377,0
11703,200000,1,3,1,45,0,0,0,0,0,0,97933,0
23070,200000,2,2,1,45,-1,2,2,2,0,0,8934,0
14039,200000,1,2,2,45,0,0,0,0,0,0,200996,0
18184,200000,1,1,1,45,-2,-2,-2,-2,-2,-2,3659,0
15052,200000,1,1,3,45,0,0,0,0,0,0,74416,0
2914,200000,2,1,1,45,-2,-2,-2,-2,-2,-2,1417,0
16666,200000,1,2,1,45,-1,0,-1,-1,0,-1,98974,0
22893,200000,2,2,1,45,0,0,0,0,0,0,144314,0
23029,210000,2,2,1,45,0,0,0,0,0,0,203273,0
2202,210000,2,1,1,45,-2,-2,-2,-2,-2,-2,-200,0
17528,210000,2,3,1,45,0,0,0,0,0,0,124147,0
29895,210000,1,2,1,45,-1,-1,-1,-1,-1,-1,1792,1
2498,210000,2,3,2,45,-2,-2,-1,-1,-2,-2,316,0
3085,210000,2,3,1,45,-1,-1,-1,-1,-1,-1,430,0
11492,210000,1,2,1,45,0,0,0,0,0,0,82902,0
17434,210000,2,2,2,45,1,-2,-2,-2,-2,-2,0,0
17455,210000,2,2,1,45,0,0,0,0,0,0,209495,0
1411,210000,2,2,2,45,-2,-2,-2,-2,-2,-2,467,0
15108,210000,1,0,2,45,-2,-2,-2,-2,-2,-2,2563,0
159,210000,1,3,1,45,2,3,4,4,5,6,115785,1
24656,210000,1,2,1,45,0,0,0,0,0,0,56024,1
11467,220000,2,2,1,45,1,-1,0,-1,0,-1,0,0
28597,220000,2,2,2,45,-1,-1,-1,-1,-1,0,990,0
20714,220000,1,2,1,45,0,0,0,0,0,0,165583,0
22755,220000,2,3,1,45,-1,-1,2,-1,0,0,1196,0
19418,220000,2,3,1,45,0,0,0,0,0,0,176879,0
2663,220000,2,1,2,45,-1,-1,-1,-1,-1,-1,4624,0
10479,220000,2,2,1,45,0,0,0,0,0,0,204052,0
15107,220000,1,1,1,45,-1,-1,-1,-1,-1,-1,3455,0
5991,220000,1,1,1,45,1,2,0,0,0,0,157122,0
17644,220000,2,1,1,45,0,0,0,0,0,0,142389,0
24508,230000,1,1,2,45,-2,-2,-2,-2,-2,-2,50500,0
13494,230000,1,1,1,45,0,0,0,0,0,0,26071,0
7779,230000,1,1,1,45,0,0,0,0,0,0,43885,0
2338,230000,2,3,1,45,-1,-1,-2,-1,0,-1,1633,0
16706,230000,1,2,1,45,0,0,0,0,-1,-1,42770,0
22719,230000,2,2,1,45,-1,-1,-1,-1,-1,0,12047,0
5922,230000,2,2,1,45,-1,-1,-1,-1,0,0,107,0
22637,230000,2,3,1,45,0,0,0,0,0,0,15160,0
7693,230000,1,2,1,45,2,2,2,2,0,0,221691,0
8177,230000,1,3,1,45,0,0,0,0,0,0,203135,0
20056,230000,2,1,1,45,-2,-2,-2,-2,-2,-2,0,0
15475,230000,1,2,1,45,0,0,0,0,0,0,41414,0
25846,230000,2,2,1,45,-1,-1,-1,-1,-1,-1,416,1
6883,230000,2,5,2,45,0,0,0,0,0,0,144407,0
19852,230000,2,2,1,45,0,0,0,0,0,0,71149,0
4158,230000,2,1,2,45,0,0,0,0,0,0,204625,0
27182,230000,1,1,1,45,0,0,0,0,0,0,24901,0
27133,230000,1,1,2,45,0,0,0,0,0,0,92129,0
20006,230000,2,1,1,45,-1,-1,-1,-1,-1,-1,6348,1
28471,230000,2,3,2,45,0,0,-1,-1,-2,-2,30099,0
6763,240000,2,1,1,45,1,-2,-2,-2,-2,-2,0,0
20863,240000,1,2,1,45,0,0,0,0,0,0,228278,0
9088,240000,2,2,1,45,1,-1,-1,-1,-1,-1,0,0
22907,240000,2,1,2,45,-2,-2,-2,-2,-2,-2,103344,0
27149,240000,1,3,1,45,0,0,0,0,0,0,135367,0
16779,240000,1,3,2,45,1,2,0,0,0,0,221341,0
19690,240000,2,1,1,45,-1,-1,-1,-1,-1,-1,8732,0
8254,240000,1,2,1,45,0,0,0,0,0,0,237868,0
1719,250000,2,2,1,45,-2,-2,-2,-2,-2,-2,100323,0
5228,250000,2,1,1,45,0,0,0,0,0,0,214000,0
23183,250000,2,2,1,45,-1,0,0,0,-1,-1,3233,0
13843,250000,1,2,2,45,2,0,0,0,0,0,237510,1
24490,250000,1,3,2,45,-1,0,0,0,0,0,98015,0
23188,250000,2,2,1,45,-2,-2,-2,-2,-2,-2,2218,0
21212,250000,1,2,1,45,0,0,0,0,0,0,142001,0
7427,260000,2,2,2,45,0,0,0,0,0,0,207977,0
16359,260000,2,1,1,45,1,-2,-1,-1,-1,-1,4856,0
10985,260000,1,2,1,45,-1,-1,-2,-2,-2,-2,3814,0
20153,260000,2,2,1,45,0,0,0,0,0,0,243952,0
27356,260000,1,1,2,45,-1,-1,-2,-1,0,-1,6062,0
8271,260000,1,1,1,45,0,0,0,0,0,0,21480,0
22609,260000,2,2,1,45,0,0,0,0,0,0,113872,0
14824,260000,2,2,1,45,-1,-1,-1,-1,-1,-1,7893,0
21105,270000,1,2,2,45,1,-2,-1,-1,-1,-1,0,0
2823,270000,2,1,1,45,0,0,0,0,0,0,96175,0
7911,270000,2,1,2,45,0,0,0,0,0,0,96131,0
4461,270000,2,2,2,45,0,0,0,-1,-1,-1,7088,0
16420,270000,2,1,1,45,-2,-2,-2,-2,-2,-2,1526,0
15711,270000,1,1,1,45,1,-1,-1,-1,-1,-1,0,0
9844,270000,2,2,1,45,0,0,0,0,0,0,17074,0
28257,270000,2,1,1,45,0,0,0,0,0,0,218116,0
19417,270000,2,1,1,45,-2,-2,-2,-2,-2,-2,0,1
6036,280000,1,1,1,45,-1,-1,-1,-1,-1,-1,2270,1
29617,280000,1,3,1,45,-2,-2,-2,-2,-2,-2,14493,0
28279,280000,2,3,1,45,0,0,0,0,0,0,294995,0
9907,280000,2,3,1,45,0,0,0,0,0,0,50415,0
11193,280000,1,2,2,45,0,0,-1,0,0,0,170678,0
26252,280000,2,1,1,45,-2,-2,-2,-2,-2,-2,26573,0
4112,280000,2,2,1,45,1,-2,-1,-1,-2,-2,0,0
25836,280000,2,2,1,45,0,0,0,0,0,0,159633,0
10745,280000,1,1,1,45,2,2,2,2,2,2,2482,1
27400,280000,1,2,1,45,-1,-1,-1,-1,-1,-1,1207,0
19939,290000,2,2,1,45,0,0,0,0,0,0,36335,0
9042,290000,2,1,1,45,-2,-2,-2,-2,-2,-2,1092,0
13849,290000,2,2,1,45,2,2,-2,-2,-2,-2,95,0
26872,290000,1,1,1,45,-2,-2,-2,-2,-2,-2,2316,0
16115,290000,2,2,1,45,0,0,0,0,0,0,145023,0
13515,290000,2,1,1,45,-1,-1,-1,-1,-1,-1,664,0
18053,290000,1,2,2,45,0,0,0,0,0,0,212643,0
27398,300000,1,3,1,45,-1,-1,-1,2,-1,0,836,0
20049,300000,2,2,1,45,0,0,0,0,0,0,12975,0
14886,300000,1,1,1,45,-1,-1,-1,-1,-1,-2,1095,0
6756,300000,1,1,1,45,-1,-1,-1,-1,-1,-1,999,1
4806,300000,2,2,1,45,-1,-1,-1,-1,0,-1,41051,0
5833,300000,1,1,1,45,0,0,0,0,0,0,193462,0
14253,300000,1,1,1,45,-1,-1,-1,-1,-1,-1,5045,0
78,300000,2,1,1,45,-1,-1,-1,-1,-1,-1,291,0
28890,300000,2,4,2,45,1,-1,-1,-2,-2,-2,0,0
4477,300000,1,1,2,45,0,0,0,0,0,0,62296,0
16193,300000,2,1,2,45,0,0,0,0,0,0,122838,0
19188,300000,2,2,1,45,0,0,0,0,0,0,343205,0
27102,300000,1,2,1,45,1,-1,0,0,0,0,114324,1
27434,300000,1,1,2,45,-1,-1,-1,0,0,0,3016,0
26999,300000,1,2,1,45,-1,-1,-1,-1,-1,-1,360,0
27443,300000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0
1406,300000,2,1,1,45,-1,-1,-1,0,0,-1,6608,1
27039,310000,1,1,1,45,-2,-2,-2,-2,-2,-2,8918,0
27314,310000,1,1,2,45,0,0,0,0,0,0,313268,0
28214,310000,2,3,1,45,0,0,0,0,0,0,311401,0
16618,310000,1,2,2,45,-1,-1,-1,-1,-1,-1,124793,0
25960,310000,2,1,1,45,0,0,0,0,0,0,91532,0
27267,310000,1,1,1,45,-2,-2,-2,-2,-2,-2,8964,0
8317,320000,2,3,2,45,0,0,0,0,0,0,300598,0
19793,320000,2,1,1,45,1,-2,-2,-1,-1,-1,0,0
7523,320000,1,2,1,45,-1,-1,-1,-1,-1,-1,1471,0
11536,320000,1,1,1,45,-2,-2,-2,-2,-2,-2,37361,0
24988,330000,1,2,1,45,0,0,0,0,0,0,86916,0
28139,330000,2,3,1,45,0,0,0,0,0,0,33369,0
222,330000,2,3,2,45,0,0,0,0,0,0,335196,0
2633,330000,1,1,2,45,0,0,0,0,0,0,265362,1
9991,330000,2,2,1,45,0,0,0,0,0,0,47644,0
9158,330000,2,2,1,45,0,0,0,0,0,0,123813,0
16146,340000,2,2,1,45,-2,-2,-2,-2,-2,-2,3253,0
22533,340000,2,2,1,45,0,0,0,0,-1,-1,284099,0
23098,340000,2,1,2,45,0,0,0,0,0,0,68288,0
26397,340000,2,2,1,45,-2,-2,-2,-2,-2,-2,5754,0
28719,350000,2,1,1,45,-1,-1,-1,-1,-1,-1,291,0
28160,350000,2,5,1,45,0,0,0,0,0,0,355310,0
23074,360000,2,3,2,45,-2,-2,-2,-2,-2,-2,0,1
20043,360000,2,2,1,45,0,-1,-1,-1,-1,-1,20137,0
9239,360000,2,3,1,45,0,0,0,0,0,-1,167370,0
87,360000,2,1,1,45,-1,-1,2,0,-1,-1,390,1
21205,360000,1,1,1,45,-1,-1,-1,-1,0,-1,2369,0
5770,360000,1,2,1,45,2,2,-2,-2,-2,-2,2500,0
21156,360000,1,1,2,45,-1,-1,-1,-1,-1,-2,287,0
19769,360000,2,3,2,45,-2,-2,-2,-2,-2,-2,0,0
25720,360000,2,1,1,45,-2,-2,-2,-2,-2,-2,3401,0
15722,360000,1,1,1,45,1,-1,-1,-2,-2,-2,0,0
23541,360000,2,2,2,45,-2,-1,2,2,-2,-2,0,0
25792,360000,2,2,1,45,0,0,0,0,0,0,222505,0
29935,360000,1,2,1,45,-1,-1,-1,-1,-1,-1,18552,0
19943,360000,2,2,1,45,0,0,-2,-2,-1,-1,12040,0
17431,360000,2,1,1,45,1,-2,-2,-2,-2,-2,0,0
11842,370000,2,2,1,45,0,0,0,0,2,2,162526,0
19577,370000,2,2,1,45,0,0,0,-1,-1,-1,137250,0
16113,370000,2,2,1,45,0,0,0,0,0,2,155124,0
24990,370000,1,1,1,45,0,0,0,0,0,0,123485,0
2241,380000,2,1,1,45,-1,-1,-1,-1,-2,-1,202,0
23007,380000,2,2,1,45,0,0,0,0,0,0,220208,0
565,390000,2,1,2,45,2,2,2,-1,2,2,834,0
8624,390000,2,2,1,45,1,-2,-2,-2,-2,-2,0,1
23175,390000,2,2,2,45,0,0,0,0,0,0,60082,0
19225,390000,2,3,2,45,0,-1,-1,-1,-1,0,94373,0
7123,390000,1,1,1,45,2,2,0,0,0,0,185204,1
28806,390000,2,5,2,45,0,0,0,0,0,0,184547,0
14347,400000,2,2,1,45,-1,-1,-1,-1,-1,-1,9083,0
19781,400000,2,2,1,45,-2,-2,-1,-1,-1,-1,10985,0
5036,400000,1,2,1,45,0,0,2,0,0,2,337135,0
5634,410000,1,2,1,45,0,0,0,0,0,0,278405,0
12147,410000,1,2,1,45,-2,-2,-2,-2,-2,-2,597,0
15413,420000,2,1,1,45,1,-1,-1,-1,-1,0,0,0
15317,420000,2,1,1,45,2,0,0,0,0,0,412289,1
11856,420000,1,3,1,45,2,0,0,0,0,0,520453,0
8835,420000,2,1,1,45,1,-1,-1,-1,-1,-1,-34,0
14420,440000,2,2,1,45,-1,-1,-1,3,2,2,600,1
18133,450000,1,1,1,45,0,0,0,0,0,0,201015,0
20745,450000,1,1,1,45,-1,-1,-1,0,0,0,26773,1
6970,450000,2,1,2,45,1,-2,-2,-2,-1,-1,0,0
19745,460000,2,1,1,45,-1,-1,-1,-1,-1,-1,184,0
13709,470000,1,2,1,45,0,0,0,0,0,0,293261,0
28904,470000,2,2,1,45,0,0,0,0,0,0,212948,0
4184,480000,2,2,1,45,-1,-1,-1,-1,-1,-1,1223,1
5969,480000,2,1,1,45,-1,0,-1,-1,-1,-1,17976,0
11106,490000,1,1,1,45,-1,-1,-1,-1,-1,-1,9763,1
27138,490000,1,3,1,45,0,0,2,0,0,0,56294,0
20068,500000,2,1,2,45,0,0,0,0,0,0,87206,0
2625,500000,1,1,1,45,0,0,0,0,0,0,3136,0
5002,500000,1,1,1,45,-1,-1,-1,-1,-1,-1,5307,1
20039,500000,2,2,1,45,0,0,0,0,0,-1,494140,0
26984,500000,1,1,1,45,-1,-1,-1,-1,-1,-1,1366,0
19906,500000,2,1,2,45,-1,-1,-1,0,-1,-1,290,0
11532,500000,1,1,1,45,-1,-1,-1,-1,-1,-1,37875,0
26885,500000,1,1,1,45,-1,-1,-1,-1,-1,0,1302,1
8957,500000,1,1,1,45,-1,-1,-1,-1,0,-1,6197,0
22598,500000,2,2,1,45,1,-1,-1,-1,-2,-2,0,1
1651,500000,2,1,1,45,-1,-1,-1,-1,-1,-1,36954,0
23037,500000,2,2,1,45,-2,-2,-2,-2,-2,-2,443118,0
6375,500000,1,1,2,45,1,-2,-2,-2,-1,2,0,0
3760,500000,2,1,1,45,-1,-1,-1,-1,-1,-1,3852,0
25010,500000,1,2,1,45,-1,-1,-1,-1,-1,-1,102690,0
56,500000,2,1,1,45,-2,-2,-2,-2,-2,-2,1905,0
1241,500000,1,1,1,45,-1,-1,-1,-1,-1,-2,140,0
14793,500000,2,3,1,45,-2,-2,-2,-2,-2,-2,338,0
15484,500000,1,1,1,45,-1,-1,-2,-2,-2,-2,2900,0
14241,500000,1,1,1,45,-1,-1,-1,-1,-1,-1,10147,0
14094,500000,2,1,1,45,0,0,0,0,0,0,193083,0
25834,500000,2,1,2,45,-2,-2,-2,-2,-2,-2,0,0
6593,500000,1,1,1,45,-2,-2,-2,-2,-2,-2,186610,0
7016,500000,2,1,1,45,0,0,0,0,0,0,93669,0
17508,560000,2,2,1,45,0,0,0,0,0,0,374663,1
19517,560000,2,1,1,45,0,0,0,0,0,0,34669,0
528,620000,2,2,1,45,2,2,0,0,0,0,160837,1
10648,720000,2,1,1,45,0,0,0,0,0,0,125529,0
17233,10000,2,2,3,46,3,2,2,2,2,4,5997,1
17654,10000,2,2,1,46,1,2,2,2,2,2,7660,1
26174,10000,2,2,2,46,2,0,0,2,2,3,1526,1
4599,10000,2,2,1,46,1,2,-1,-1,-1,-1,9841,1
17474,10000,2,3,2,46,1,2,-1,2,0,0,4474,1
29516,10000,1,3,2,46,0,0,0,0,0,0,9592,1
533,10000,1,2,2,46,0,0,2,2,2,0,4073,1
4007,10000,1,3,2,46,2,2,3,3,3,3,1050,1
12215,10000,1,3,1,46,0,0,0,0,0,-2,7170,0
21019,10000,1,2,2,46,0,0,0,0,0,0,8866,0
10195,10000,1,3,1,46,-1,2,2,4,3,2,6277,1
1272,10000,2,2,3,46,1,2,0,0,0,0,9532,0
9149,10000,2,2,2,46,0,0,2,2,3,2,2496,1
18136,10000,1,3,2,46,3,2,2,3,3,3,1050,1
14626,10000,2,3,1,46,0,0,-2,-2,-1,0,10400,0
11520,10000,1,1,3,46,0,0,0,0,0,0,6772,1
27004,16000,1,5,1,46,0,0,0,0,0,2,22058,0
19545,20000,2,3,2,46,-1,-1,-1,-1,-1,-1,942,0
23311,20000,2,2,1,46,1,2,0,0,-2,-2,3098,1
14364,20000,1,2,2,46,0,0,0,-2,-2,-2,19401,1
8600,20000,2,2,2,46,1,2,2,2,0,0,16626,1
22700,20000,2,1,2,46,1,2,2,2,0,0,14231,1
2801,20000,1,3,3,46,0,0,0,0,0,-2,15523,0
12006,20000,1,2,1,46,1,2,0,0,0,-2,19866,1
6549,20000,2,1,2,46,0,0,0,0,0,0,12146,0
927,20000,1,2,1,46,0,0,0,0,0,0,5902,0
2346,20000,1,3,3,46,0,0,-1,0,-1,-1,20393,0
28801,20000,2,2,1,46,2,0,0,0,0,0,5437,1
16719,20000,1,3,3,46,0,0,0,0,0,0,14075,0
13331,20000,2,2,1,46,0,0,0,0,0,3,16294,1
10210,20000,2,2,2,46,1,2,2,0,0,0,15481,0
2536,20000,1,3,1,46,0,0,0,0,0,0,11325,0
23650,20000,2,3,1,46,1,2,2,0,0,2,8131,0
19825,20000,2,2,1,46,3,3,2,0,0,0,10145,1
19201,20000,2,2,1,46,3,2,2,2,3,5,11698,1
16210,20000,2,2,1,46,2,0,0,2,2,2,16371,1
20765,20000,1,2,1,46,0,0,0,0,0,0,17483,1
24519,20000,1,3,2,46,0,0,0,2,3,5,7790,0
3260,20000,1,2,2,46,0,0,0,0,0,0,20376,0
23619,20000,2,3,1,46,0,0,2,2,2,2,11691,1
15280,20000,2,2,1,46,1,2,2,2,0,0,10935,1
23402,20000,2,2,2,46,-1,-1,-1,-1,-2,-2,390,1
24776,20000,1,2,2,46,0,0,0,0,2,0,11027,0
24559,20000,1,3,2,46,2,3,2,2,2,2,9417,1
23416,20000,2,2,1,46,4,3,2,3,2,0,15833,1
24459,20000,1,2,1,46,3,2,2,2,0,0,7283,1
24395,20000,1,2,1,46,-1,2,0,0,0,0,7544,1
16211,20000,2,2,1,46,0,0,0,0,0,0,10640,0
16384,20000,2,3,2,46,1,2,0,0,0,0,18505,0
17281,20000,2,2,1,46,0,0,0,0,0,0,19113,0
16903,20000,1,3,2,46,0,0,0,0,0,0,9784,0
17453,20000,2,2,1,46,1,2,0,0,0,0,13254,1
7785,20000,1,2,2,46,-1,-1,-1,0,0,-2,780,1
15033,20000,1,2,1,46,0,0,3,2,0,0,8168,1
23464,20000,2,2,2,46,-1,-1,-1,0,0,-2,189,1
27057,20000,1,3,1,46,1,2,0,0,0,0,19450,0
650,20000,2,2,2,46,8,7,6,5,4,3,21075,0
20918,20000,1,3,1,46,-1,2,2,-1,-1,0,1836,1
19961,20000,2,2,1,46,1,2,2,-1,0,-1,4426,1
19855,20000,2,2,2,46,0,0,0,0,0,0,15717,0
7601,20000,2,2,3,46,1,-2,-1,0,0,-1,0,0
14986,30000,1,2,1,46,0,0,0,0,-2,-2,20328,0
23064,30000,2,1,2,46,0,0,0,0,2,0,18910,0
16158,30000,2,2,1,46,2,2,2,2,2,-1,34713,1
866,30000,2,2,1,46,0,0,0,0,0,0,28234,0
4939,30000,1,2,2,46,0,0,0,0,0,-2,24794,0
18011,30000,1,3,1,46,1,2,0,0,0,0,19523,1
25985,30000,2,2,2,46,0,0,2,2,2,0,19495,1
28821,30000,2,5,2,46,0,0,2,0,0,-2,29213,0
8219,30000,2,2,2,46,0,0,0,0,0,0,32006,0
8657,30000,1,3,2,46,6,5,4,3,2,0,33134,0
4705,30000,1,2,2,46,0,0,0,0,0,2,12485,1
12079,30000,2,3,0,46,1,2,2,2,2,2,20143,0
15983,30000,2,3,1,46,0,0,0,0,0,2,9847,0
23178,30000,2,3,1,46,0,0,0,0,0,0,29003,0
708,30000,2,3,1,46,1,2,2,2,2,2,12289,0
26266,30000,2,2,1,46,1,2,0,0,0,0,26840,0
6751,30000,2,3,1,46,2,2,2,2,3,2,22352,1
19552,30000,2,3,2,46,2,2,-1,2,0,0,19830,0
16380,30000,2,3,1,46,1,2,2,2,2,2,29201,1
22749,30000,2,3,1,46,1,-2,-2,-1,0,0,0,0
16043,30000,2,3,1,46,-1,-1,-1,2,0,0,2572,0
4723,30000,1,3,2,46,3,2,0,0,0,0,13784,1
14856,30000,2,2,2,46,1,-1,0,0,0,0,8891,0
6646,30000,2,2,1,46,1,2,2,2,2,2,27882,1
20757,40000,1,2,1,46,2,2,2,3,2,3,27324,1
23666,40000,2,3,1,46,-1,-1,2,0,-1,-1,50,0
8631,40000,1,1,1,46,-1,2,2,-1,0,0,780,1
12129,50000,1,2,3,46,0,0,0,0,0,0,49776,1
16044,50000,2,3,1,46,-1,-1,-1,-1,-1,-1,65,1
27151,50000,1,1,1,46,0,0,0,0,2,2,13176,0
16831,50000,1,2,1,46,0,0,0,0,0,0,43719,0
15476,50000,1,3,1,46,1,2,2,2,-2,-2,51814,1
250,50000,1,3,1,46,0,0,0,0,0,0,35713,0
13321,50000,2,2,3,46,0,0,0,0,0,0,44076,0
14059,50000,1,2,1,46,0,0,0,0,0,0,48885,0
19159,50000,2,3,1,46,0,0,0,0,0,-2,48796,0
18018,50000,1,3,2,46,0,0,0,0,0,0,48060,0
7824,50000,1,2,2,46,-1,-1,0,0,0,0,2635,0
13462,50000,2,3,1,46,0,0,0,0,0,0,21453,0
28281,50000,2,3,2,46,0,0,0,0,0,0,36165,0
3170,50000,2,3,1,46,0,0,0,0,-2,-2,48797,0
17292,50000,2,2,2,46,0,0,0,0,0,0,25119,1
1690,50000,1,3,1,46,-1,2,2,-2,-2,-2,13473,1
11225,50000,1,3,2,46,0,0,0,0,0,0,50297,1
28505,50000,2,3,3,46,-1,-1,-1,-1,-1,-1,390,0
24876,50000,1,2,1,46,0,0,-2,-2,-1,0,51400,0
13803,50000,1,3,2,46,1,2,0,0,0,0,49220,1
7558,50000,1,2,2,46,0,0,0,0,0,0,47772,1
29812,50000,1,5,2,46,0,0,0,-1,0,0,49336,0
12181,50000,2,2,2,46,0,0,0,0,0,0,44808,0
13285,50000,2,3,1,46,0,0,0,0,0,2,51207,0
8956,50000,1,2,2,46,0,0,0,0,0,0,45206,0
23002,50000,2,1,1,46,1,-2,-1,-1,0,0,10372,0
24512,50000,1,2,1,46,-1,0,0,0,-1,0,1853,0
19740,50000,2,2,1,46,2,3,3,2,0,0,64350,1
2890,50000,1,3,2,46,0,0,0,0,0,-1,5942,0
5907,50000,2,2,1,46,0,0,0,0,0,0,49859,0
6497,50000,1,3,1,46,0,0,0,0,0,0,6066,0
4146,50000,2,2,1,46,1,2,2,2,2,2,43244,1
28203,50000,2,1,2,46,-1,-1,-1,-1,-1,-1,3737,0
20869,50000,1,3,1,46,1,2,0,0,2,0,35556,0
29851,50000,1,3,1,46,0,0,0,0,0,0,62315,0
1770,50000,2,2,1,46,-1,-1,-1,-1,-1,-1,569,1
28889,50000,2,3,2,46,0,0,0,0,0,0,36259,0
22496,50000,2,3,3,46,-2,-1,0,0,0,0,-1494,0
2803,50000,1,2,1,46,0,0,0,0,-2,-2,48677,1
7054,50000,2,3,1,46,2,0,0,2,2,0,25706,1
28658,50000,2,3,1,46,0,0,0,0,2,-1,58141,0
11774,50000,1,2,1,46,0,0,0,0,0,0,48905,0
24324,50000,1,3,2,46,-1,-1,-1,2,-1,-1,390,0
26096,50000,2,2,1,46,-2,-1,-1,0,-1,-1,4640,0
29927,50000,1,3,1,46,3,3,2,0,0,0,53418,0
10271,50000,1,2,2,46,2,2,0,0,0,0,49423,0
10844,50000,2,2,1,46,0,0,0,0,0,0,48095,0
17375,50000,2,3,1,46,2,2,2,2,0,0,46677,1
13892,50000,1,2,2,46,0,0,0,0,0,0,29254,0
64,50000,2,2,1,46,0,0,0,-2,-2,-2,28718,1
18185,50000,1,2,1,46,-1,-1,-1,-1,-2,-1,4270,0
3790,50000,2,2,2,46,1,2,0,0,0,0,50471,0
1868,50000,1,2,1,46,0,0,0,-1,0,0,3656,0
17353,50000,2,2,2,46,0,0,0,0,0,0,46746,0
28848,50000,2,3,3,46,0,0,0,0,0,0,44835,0
2967,50000,1,3,1,46,0,0,0,0,0,0,49083,0
11678,50000,1,2,1,46,0,0,0,-1,-1,-1,49046,0
2318,50000,1,2,1,46,0,0,0,0,0,0,44573,0
29948,50000,1,3,1,46,0,0,0,2,0,0,11401,0
1230,50000,1,3,2,46,0,0,0,0,0,0,50131,0
2627,50000,1,2,2,46,0,-1,0,0,0,0,53541,0
6908,50000,1,2,2,46,-1,-1,-1,-1,0,0,1540,0
30000,50000,1,2,1,46,0,0,0,0,0,0,47929,1
2865,50000,2,2,1,46,2,2,2,2,2,2,28390,0
5859,50000,1,1,2,46,0,0,-2,-2,-2,-2,51400,0
16650,50000,1,3,1,46,1,2,2,2,2,2,10960,1
28662,50000,2,2,2,46,1,3,2,0,0,0,52308,0
14207,50000,1,2,1,46,0,0,0,2,0,0,15220,0
8231,50000,2,3,1,46,4,5,4,3,2,0,33100,1
21036,50000,1,1,2,46,0,0,0,0,0,0,49386,0
4522,50000,1,2,1,46,0,0,0,0,0,0,49566,0
17403,50000,2,3,1,46,1,2,-1,3,2,0,8354,1
19822,50000,2,3,2,46,0,0,0,0,0,0,47788,0
319,50000,2,3,1,46,3,2,2,0,0,0,48522,0
18332,50000,2,3,1,46,0,0,0,0,2,0,13406,0
17514,60000,2,2,2,46,0,0,0,0,0,0,39518,0
8382,60000,1,2,1,46,-1,0,-1,0,0,0,3046,0
28598,60000,2,3,1,46,2,3,3,3,2,2,44030,1
17787,60000,1,2,1,46,0,0,0,0,0,0,57487,0
8275,60000,1,1,1,46,1,2,0,0,0,0,62063,0
10874,60000,1,2,1,46,2,0,0,0,0,0,59748,1
13955,60000,2,1,2,46,0,0,0,0,0,2,30073,0
24480,60000,1,3,1,46,0,0,0,0,0,0,56869,0
4170,60000,1,2,3,46,0,0,2,2,2,2,24677,1
13735,60000,2,2,1,46,0,0,0,0,0,0,20351,0
165,60000,2,2,1,46,0,0,0,0,0,0,21148,0
19765,60000,2,3,1,46,0,0,0,0,0,0,58584,0
2950,60000,2,2,1,46,0,0,0,0,0,0,60987,0
29527,60000,1,3,2,46,0,0,0,0,0,0,61548,0
28812,60000,2,1,2,46,0,0,0,0,0,0,16017,0
25151,70000,2,2,1,46,0,0,0,0,0,0,70349,0
13957,70000,2,3,1,46,0,0,0,2,2,2,11332,1
22610,70000,2,2,1,46,0,0,0,0,0,0,65906,0
27112,70000,1,3,1,46,1,2,2,2,2,2,11300,1
16099,70000,2,2,1,46,2,2,2,2,2,2,24036,1
24797,70000,1,3,1,46,0,0,0,0,2,2,24345,0
5172,70000,1,3,1,46,2,2,2,2,2,2,29258,1
26849,70000,1,3,1,46,1,2,2,2,2,2,30040,0
627,70000,1,1,1,46,0,0,0,0,0,0,60040,0
22849,70000,2,2,2,46,0,0,0,0,0,0,86919,1
3811,80000,2,3,2,46,0,0,0,0,0,0,76184,0
14545,80000,1,2,1,46,0,0,0,0,0,0,81283,1
17990,80000,1,2,1,46,0,0,0,0,0,0,79707,0
3565,80000,2,2,1,46,-1,-1,-1,0,-1,-1,2350,0
14254,80000,1,2,1,46,0,0,0,0,0,0,79656,0
16758,80000,1,2,1,46,0,-1,-1,2,-1,0,31290,0
7217,80000,2,3,1,46,2,0,0,0,0,2,77490,1
23094,80000,2,2,1,46,-1,-1,-1,-1,-1,-1,390,1
27255,80000,1,1,1,46,2,2,2,2,2,2,40509,0
26993,80000,1,1,2,46,0,0,0,0,0,0,52674,0
3721,80000,2,2,1,46,1,-2,-2,-2,-2,-1,0,1
26911,80000,1,2,1,46,1,2,0,0,2,2,1548,0
27092,80000,1,3,2,46,2,0,0,0,0,0,77142,1
